查看内核版本号（仅版本号）,<b>答案:</b><br>• <code>uname -r</code><br><br><b>解释:</b><br>uname -r 只输出内核版本，-a 输出全部信息,杭州培训::凝思::系统信息
shutdown 的三个最常用选项 -h / -r / -k 各是什么?<br><br><small style='color:#888'>提示: halt、reboot、warn</small>,"<b>答案:</b><br>• <code>-h halt 关机</code><br>• <code>-r reboot 重启</code><br>• <code>-k 只发警告消息不真关机(""Don't really shutdown"")</code><br><br><b>解释:</b><br>-h halt 关机(配 now 立即关) / -r reboot 重启(配 now 立即重启) / -k 只发警告不关机。考试常考 -k 是个迷惑选项<br><br><b>记忆钩子:</b> -h 关 / -r 重启 / -k 只警告",杭州培训::凝思::系统信息 weak weak_count_1
"用户在终端 `su - 用户名` 能登录,但 lightdm 图形登录始终提示密码错误。最可能的原因?<br><br><small style='color:#888'>提示: PAM 链差异 + 兜底提示</small>","<b>答案:</b><br>• <code>账户已过期</code><br>• <code>账户过期</code><br>• <code>chage 设置的账户过期日已过</code><br>• <code>PAM account 检查失败(账户过期)</code><br><br><b>解释:</b><br>lightdm 走完整 PAM 链含 account 检查,su 默认**跳过** account 只验密码。lightdm 的'密码错误'是统一兜底提示——账户过期/被锁/PAM access 限制 都显示这一句。真相在 /var/log/auth.log。修复:`chage -E -1 用户名`<br><br><b>记忆钩子:</b> 终端能进图形不能进=账户过期",杭州培训::凝思::用户管理 weak weak_count_2
`chage -E -1 nusp` 的含义<br><br><small style='color:#888'>提示: -1 = ?</small>,<b>答案:</b><br>• <code>设 nusp 账户永不过期</code><br>• <code>账户过期日设为永不过期</code><br>• <code>永不过期</code><br><br><b>解释:</b><br>-E 是账户过期日期。`-E -1` 表示永不过期;`-E 2027-12-31` 表示该日过期。日期格式 YYYY-MM-DD<br><br><b>记忆钩子:</b> -E -1 永不过期,杭州培训::凝思::用户管理 weak weak_count_2
强制用户 tom 下次登录必须改密码的 chage 命令<br><br><small style='color:#888'>提示: -d 0</small>,"<b>答案:</b><br>• <code>chage -d 0 tom</code><br><br><b>解释:</b><br>-d 是上次改密码日期。设为 0 等于'非常久以前',系统认为密码立即过期,下次登录强制改。常用于新建用户/密码泄露后<br><br><b>记忆钩子:</b> -d 0 强制改密",杭州培训::凝思::用户管理 weak weak_count_1
su 和 lightdm 在 PAM 认证上的核心差异(为什么终端能进图形不能进)?<br><br><small style='color:#888'>提示: account 检查</small>,"<b>答案:</b><br>• <code>su 只走认证部分(验密码),不走完整 account 检查;lightdm 走完整 PAM 链含 account 检查</code><br><br><b>解释:</b><br>PAM 链分四段:auth(认证)/account(账户状态)/password(改密)/session(会话)。su 默认跳过 account,所以账户过期/禁用等情况 su 仍能进。lightdm 走完整链,account 失败直接拒绝并显示'密码错误'(误导)<br><br><b>记忆钩子:</b> su 跳 account,lightdm 全走",杭州培训::凝思::用户管理 weak weak_count_2
查看用户 tom 的账户/密码所有有效期设置的命令<br><br><small style='color:#888'>提示: chage 哪个选项</small>,<b>答案:</b><br>• <code>chage -l tom</code><br>• <code>chage --list tom</code><br><br><b>解释:</b><br>chage -l 列出所有时间字段:账户过期日 / 上次改密日 / 密码最长使用天数 / 警告天数 / 宽限期。排查登录问题第一步<br><br><b>记忆钩子:</b> chage -l 查全部,杭州培训::凝思::用户管理 weak weak_count_1
"图形登录提示'密码错误'但密码确实正确,**可靠**的排查路径?<br><br><small style='color:#888'>提示: 看哪个日志,**别信图形提示**</small>","<b>答案:</b><br>• <code>看 /var/log/auth.log 或 journalctl -xe 找 PAM 拒绝的真实原因</code><br>• <code>/var/log/auth.log</code><br>• <code>journalctl -xe</code><br><br><b>解释:</b><br>lightdm 的'密码错误'是统一兜底提示——账户过期/账户锁定(faillock)/PAM access.conf 限制/账户禁用 都显示这一句。/var/log/auth.log(或 journalctl -xe)里有 PAM 拒绝的精确原因。**永远不要相信图形登录的错误提示文字**<br><br><b>记忆钩子:</b> 永远不信图形提示,看 auth.log",杭州培训::凝思::用户管理 weak weak_count_2
事务的 ACID 四个特性各代表什么?<br><br><small style='color:#888'>提示: 原子-一致-隔离-持久</small>,"<b>答案:</b><br>• <code>A 原子性 Atomicity 要么全做要么全不做</code><br>• <code>C 一致性 Consistent 事务结束时所有数据正确</code><br>• <code>I 隔离性 Isolation 并发事务互不干涉</code><br>• <code>D 持久性 Durability 提交后永久不可回滚</code><br><br><b>解释:</b><br>ACID = Atomicity 原子 / Consistent 一致 / Isolation 隔离 / Durability 持久。考试必考的口诀题。提交后即持久,不能再回滚<br><br><b>记忆钩子:</b> 阿姨爱我的爹",杭州培训::达梦::概念
SQL 四大分类(DDL/DQL/DML/DCL)各管什么?<br><br><small style='color:#888'>提示: D 后面四个字母</small>,"<b>答案:</b><br>• <code>DDL 定义对象 CREATE/ALTER/DROP/TRUNCATE</code><br>• <code>DQL 查询 SELECT</code><br>• <code>DML 操作记录 INSERT/UPDATE/DELETE</code><br>• <code>DCL 权限/安全 GRANT/REVOKE</code><br><br><b>解释:</b><br>DDL=Definition 定义,DQL=Query 查询,DML=Manipulation 操作,DCL=Control 控制权限。一定别把 TRUNCATE 划到 DML——它是 DDL!<br><br><b>记忆钩子:</b> 定义/查询/操作/控制",杭州培训::达梦::概念
判断:数据库的 TRUNCATE TABLE 可以回滚<br><br><small style='color:#888'>提示: TRUNCATE 是 DDL 还是 DML?</small>,"<b>答案:</b><br>• <code>错</code><br>• <code>TRUNCATE 不可回滚,DELETE 才可以</code><br>• <code>TRUNCATE 是 DDL,无日志,超快;DELETE 是 DML,记日志,可 rollback</code><br><br><b>解释:</b><br>TRUNCATE TABLE 是 DDL 操作,不写日志,执行后数据立即清空且**不可回滚**;DELETE 是 DML,有日志可回滚。删整表用 TRUNCATE 性能远超 DELETE,但不能反悔<br><br><b>记忆钩子:</b> TRUNCATE=DDL=不可回滚",杭州培训::达梦::概念
DM8 数据库由哪两部分构成?<br><br><small style='color:#888'>提示: 磁盘上 vs 运行中</small>,<b>答案:</b><br>• <code>数据库(磁盘上数据集合)</code><br>• <code>实例(运行的进程/线程+共享内存)</code><br><br><b>解释:</b><br>DM8 数据库 = 静态部分(磁盘文件:数据/控制/日志/配置) + 动态部分(实例:dmserver 进程+各种线程+共享内存)。这是 Oracle/DM 体系的标准定义<br><br><b>记忆钩子:</b> 数据库=磁盘+实例,杭州培训::达梦::概念
DM8 的 6 个常用表空间名称是什么?<br><br><small style='color:#888'>提示: ROLL/TEMP/MAIN...</small>,"<b>答案:</b><br>• <code>SYSTEM 系统表空间</code><br>• <code>ROLL 回滚表空间(UNDO)</code><br>• <code>TEMP 临时表空间</code><br>• <code>MAIN 主用户表空间</code><br>• <code>HMAIN HUGE列存专用</code><br>• <code>自定义业务表空间</code><br><br><b>解释:</b><br>6 个核心表空间:SYSTEM(数据字典) / ROLL(UNDO日志,回滚用) / TEMP(排序/HASH中间结果) / MAIN(默认主用户,业务表千万别建在这!) / HMAIN(列存) / 自定义。考试常考<br><br><b>记忆钩子:</b> 系统/回滚/临时/主/列存/自定义",杭州培训::达梦::概念
DM 表空间-段-簇-页的逻辑层次关系<br><br><small style='color:#888'>提示: 由大到小</small>,"<b>答案:</b><br>• <code>表空间→数据文件 / 段</code><br>• <code>段→簇</code><br>• <code>簇→页</code><br>• <code>页→磁盘块</code><br><br><b>解释:</b><br>表空间(Tablespace)包含多个数据文件和段;段由簇组成;簇是连续的数据页集合;页是最小 I/O 单位(默认 8K/16K/32K),映射到磁盘块。一张表/索引就是一个段<br><br><b>记忆钩子:</b> 空间-段-簇-页-块",杭州培训::达梦::概念
判断:一个数据文件可以属于多个表空间<br><br><small style='color:#888'>提示: 是 1:N 还是 N:N?</small>,"<b>答案:</b><br>• <code>错</code><br>• <code>一个数据文件只能属于一个表空间</code><br>• <code>但一个表空间可以包含多个数据文件</code><br><br><b>解释:</b><br>表空间和数据文件是 1:N 的关系——一个表空间可加多个 *.DBF,但每个 *.DBF 只属于一个表空间。这是 DM 存储设计的基本规则<br><br><b>记忆钩子:</b> 1表空间→多文件,1文件→1表空间",杭州培训::达梦::概念
事务的 4 种隔离级别从弱到强排列<br><br><small style='color:#888'>提示: 脏->提交->重复->串行</small>,"<b>答案:</b><br>• <code>Read Uncommitted 脏读</code><br>• <code>Read Committed 读提交</code><br>• <code>Repeatable Reads 可重复读</code><br>• <code>Serializable 可串行化</code><br><br><b>解释:</b><br>从弱到强:Read Uncommitted(允许脏读) → Read Committed(防脏读) → Repeatable Reads(防脏读+不可重复读) → Serializable(全防,最强但性能最差)<br><br><b>记忆钩子:</b> 脏-提交-重复-串行",杭州培训::达梦::概念
"DM 创建表的完整 SQL 模板(含字段约束)<br><br><small style='color:#888'>提示: CREATE TABLE ... (列名 类型 NULL/NOT NULL, ...)</small>","<b>答案:</b><br>• <code>CREATE TABLE EMPLOYEE (EMPLOYEE_ID INT NOT NULL, EMPLOYEE_NAME VARCHAR(20) NULL, EMAIL VARCHAR(50) NOT NULL, HIRE_DATE DATE NOT NULL);</code><br><br><b>解释:</b><br>DM 建表语法 = `CREATE TABLE 表名 (列名 数据类型 [NOT] NULL, ...)`。字符用 VARCHAR(n),整数 INT,日期 DATE<br><br><b>记忆钩子:</b> CREATE TABLE 名(列 类型 NULL)",杭州培训::达梦::SQL
DM 给已有表加一个字段的 SQL<br><br><small style='color:#888'>提示: ALTER TABLE ... ADD ...</small>,"<b>答案:</b><br>• <code>ALTER TABLE EMPLOYEE ADD IDENTITY_CARD VARCHAR(18);</code><br><br><b>解释:</b><br>DM 加列语法:ALTER TABLE 表名 ADD 列名 类型;不需要 COLUMN 关键字也能用,但带上 ADD COLUMN(...) 也对(尤其是多列加括号语法)<br><br><b>记忆钩子:</b> ALTER TABLE ADD 列名 类型",杭州培训::达梦::SQL
DM 给表加主键约束的 SQL<br><br><small style='color:#888'>提示: ALTER ADD CONSTRAINT ... PRIMARY KEY(...)</small>,"<b>答案:</b><br>• <code>ALTER TABLE EMPLOYEE ADD CONSTRAINT PK_EMP PRIMARY KEY(EMPLOYEE_ID);</code><br><br><b>解释:</b><br>DM 加主键:ALTER TABLE 表 ADD CONSTRAINT 约束名 PRIMARY KEY(列名)。建议显式给约束起名(PK_/UK_ 前缀),便于后期管理<br><br><b>记忆钩子:</b> ADD CONSTRAINT 名 PRIMARY KEY",杭州培训::达梦::SQL
DM 删除表+级联删除外键的 SQL<br><br><small style='color:#888'>提示: DROP TABLE ... CASCADE</small>,<b>答案:</b><br>• <code>DROP TABLE EMPLOYEE CASCADE;</code><br><br><b>解释:</b><br>普通 DROP TABLE 遇外键引用会报错;加 CASCADE 关键字会同时删除表和相关引用完整性约束。慎用!<br><br><b>记忆钩子:</b> DROP TABLE 名 CASCADE,杭州培训::达梦::SQL
DM 全外连接的关键字写法<br><br><small style='color:#888'>提示: OUTER 几个 T?</small>,"<b>答案:</b><br>• <code>FULL OUTER JOIN</code><br>• <code>不是 FULL OUTTER JOIN(那是笔误)</code><br>• <code>也叫 FULL JOIN</code><br><br><b>解释:</b><br>标准 SQL 是 FULL OUTER JOIN,只有一个 T。PPT 上的 FULL OUTTER JOIN(两个 T)是错的。OUTER 关键字可省,等价 FULL JOIN<br><br><b>记忆钩子:</b> OUTER 一个 T",杭州培训::达梦::SQL
"DM 删除整张表的所有数据,推荐用什么 SQL?<br><br><small style='color:#888'>提示: TRUNCATE vs DELETE</small>","<b>答案:</b><br>• <code>TRUNCATE TABLE EMPLOYEE;</code><br><br><b>解释:</b><br>清空整表用 TRUNCATE TABLE,不写日志超快;不要用 DELETE FROM TABLE 不带 WHERE,日志巨大且影响后续 INSERT 效率(PPT 12 反复警告)。但 TRUNCATE 不可回滚,慎用<br><br><b>记忆钩子:</b> 清空整表用 TRUNCATE",杭州培训::达梦::SQL
DM 集函数有哪 5 个?<br><br><small style='color:#888'>提示: SAMMC</small>,"<b>答案:</b><br>• <code>SUM 求和</code><br>• <code>AVG 求平均</code><br>• <code>MAX 最大值</code><br>• <code>MIN 最小值</code><br>• <code>COUNT 计数</code><br><br><b>解释:</b><br>5 个标准集函数:SUM/AVG/MAX/MIN/COUNT。常和 GROUP BY 配套用,如 `SELECT YEAR(d), COUNT(*) FROM t GROUP BY YEAR(d);`<br><br><b>记忆钩子:</b> SUM/AVG/MAX/MIN/COUNT",杭州培训::达梦::SQL
DM 5 种约束类型是什么?<br><br><small style='color:#888'>提示: 非空/唯一/主/外/检查</small>,<b>答案:</b><br>• <code>NOT NULL 非空</code><br>• <code>UNIQUE 唯一</code><br>• <code>PRIMARY KEY 主键</code><br>• <code>FOREIGN KEY 外键</code><br>• <code>CHECK 检查</code><br><br><b>解释:</b><br>5 种约束:NOT NULL(非空)、UNIQUE(唯一)、PRIMARY KEY(主键=非空+唯一+通常聚集索引)、FOREIGN KEY(外键)、CHECK(自定义如 AGE>0)。考试必考<br><br><b>记忆钩子:</b> NOT NULL/UNIQUE/PK/FK/CHECK,杭州培训::达梦::SQL
判断:DM 中 DELETE 不带 WHERE 子句会报错防止误操作<br><br><small style='color:#888'>提示: 会不会报错?</small>,"<b>答案:</b><br>• <code>错</code><br>• <code>不会报错!会删除整表所有记录</code><br>• <code>危险操作,要用必先用 SELECT 验条件;清空表请用 TRUCATE</code><br><br><b>解释:</b><br>DELETE FROM table 不带 WHERE 不会报错,会真删全表所有记录(可 ROLLBACK 救)。这是高危操作,PPT 12 强调:UPDATE/DELETE 必检 WHERE<br><br><b>记忆钩子:</b> DELETE 无 WHERE = 删全表",杭州培训::达梦::SQL
disql 连接数据库的标准命令格式<br><br><small style='color:#888'>提示: 用户/密码@IP:端口</small>,<b>答案:</b><br>• <code>./disql SYSDBA/SYSDBA@<ip>:<port></code><br>• <code>./disql SYSDBA/SYSDBA@LOCALHOST:5236</code><br><br><b>解释:</b><br>disql 标准格式:disql 用户/密码@IP:端口。DM 默认端口 5236。在 /home/dmdba/dm/dmdbms/bin 目录下执行<br><br><b>记忆钩子:</b> 用户/密码@IP:5236,杭州培训::达梦::工具
disql 中显示每条 SQL 执行耗时的命令<br><br><small style='color:#888'>提示: SET ... ON;</small>,"<b>答案:</b><br>• <code>SET TIMING ON;</code><br><br><b>解释:</b><br>`SET TIMING ON;` 后续每条 SQL 都会显示执行耗时,调优必备。`SET TIME OFF;` 则不显示当前时间。注意 TIMING 和 TIME 是两个不同变量<br><br><b>记忆钩子:</b> TIMING=耗时,TIME=时间",杭州培训::达梦::工具
disql 里把执行结果保存到文件的命令<br><br><small style='color:#888'>提示: spool ... spool off</small>,<b>答案:</b><br>• <code>spool sql0201.txt</code><br>• <code>SQL 执行...</code><br>• <code>spool off</code><br><br><b>解释:</b><br>disql 三步:`spool 文件名` 开始记录 → 执行 SQL → `spool off` 结束记录。查询结果会写入文件。`host` 命令在 disql 内执行 OS 命令(如 host cat sql0201.txt)<br><br><b>记忆钩子:</b> spool/spool off,杭州培训::达梦::工具
DM 单机库的启停命令<br><br><small style='color:#888'>提示: dmserverd 不是 dmserver</small>,"<b>答案:</b><br>• <code>./dmserverd start</code><br>• <code>./dmserverd stop</code><br>• <code>ps -ef | grep dmserver 检查进程</code><br><br><b>解释:</b><br>启停用的是 dmserverd(后面带 d),不是 dmserver(那是数据库进程本身)。位置在 /home/dmdba/dm/dmdbms/bin/。**绝对不能 kill -9!** 可能损坏数据文件<br><br><b>记忆钩子:</b> dmserverd start/stop",杭州培训::达梦::工具
DM 数据守护集群关闭顺序(自动切换模式)<br><br><small style='color:#888'>提示: 监视器→备守→主守→主库→备库</small>,"<b>答案:</b><br>• <code>1.dmmonitord 监视器</code><br>• <code>2.dmwatcherd 备库守护</code><br>• <code>3.dmwatcherd 主库守护</code><br>• <code>4.dmserverd 主库</code><br>• <code>5.dmserverd 备库</code><br><br><b>解释:</b><br>严格顺序:监视器(防自动接管)→备库守护(防重启)→主库守护(防重启)→主库→备库。顺序错了可能引起主备切换甚至守护进程组分裂!<br><br><b>记忆钩子:</b> 监视器先关,备库最后关",杭州培训::达梦::工具
DM 数据守护集群启动顺序<br><br><small style='color:#888'>提示: 主库→备库→备守→主守→监视器</small>,<b>答案:</b><br>• <code>1.dmserverd 主库</code><br>• <code>2.dmserverd 备库</code><br>• <code>3.dmwatcherd 备库守护</code><br>• <code>4.dmwatcherd 主库守护</code><br>• <code>5.dmmonitord 监视器</code><br><br><b>解释:</b><br>启动顺序与关闭相反:先主库实例 → 备库实例 → 备库守护进程 → 主库守护进程 → 监视器。注意守护要在实例之后启动<br><br><b>记忆钩子:</b> 先实例后守护,杭州培训::达梦::工具
"DM 数据守护集群手动切机命令<br><br><small style='color:#888'>提示: login,show,switchover</small>","<b>答案:</b><br>• <code>在监视器中:login → show → switchover</code><br><br><b>解释:</b><br>前台启监视器 `./dmmonitor dmmonitor.ini`,然后 login(具有 DBA 角色都可)→ show 查看主备状态 → switchover 切换 → 再 show 确认。切机前必检 HA 状态、数据库状态<br><br><b>记忆钩子:</b> login-show-switchover",杭州培训::达梦::工具
DM HA 集群手动切机命令(凝思+corosync)<br><br><small style='color:#888'>提示: crm node ...</small>,"<b>答案:</b><br>• <code>在主机执行:crm node standby</code><br>• <code>用 crm_mon 持续观察</code><br><br><b>解释:</b><br>HA 切机:`crm node standby` 把主机置为待命态,HA 软件会自动把资源(VIP/阵列/数据库)切到备机。切完用 `crm_mon` 持续监控。停 HA 软件用 `/etc/rc.d/init.d/corosync stop`(新版本)、openais(凝思)、heartbeat(麒麟)<br><br><b>记忆钩子:</b> crm node standby",杭州培训::达梦::工具
DM 主备机判断依据是什么?<br><br><small style='color:#888'>提示: 阵列目录挂哪</small>,"<b>答案:</b><br>• <code>看 /dbdata 和 /dbbak 阵列目录挂载在哪台</code><br>• <code>挂载了的是主机</code><br><br><b>解释:</b><br>HA 集群中数据存储在共享磁盘阵列,主机才挂载阵列目录(/dbdata, /dbbak)。备机不挂载,所以谁挂着谁就是主机。停 HA 时要先停备再停主<br><br><b>记忆钩子:</b> 挂阵列=主机",杭州培训::达梦::工具
"DM 进入 dmrman 工具后,完全备份整库的 SQL<br><br><small style='color:#888'>提示: BACKUP DATABASE ... FULL BACKUPSET ...</small>",<b>答案:</b><br>• <code>BACKUP DATABASE '/dm8/data/DAMENG/dm.ini' FULL BACKUPSET '/dm8/data/DAMENG/bak_full';</code><br><br><b>解释:</b><br>dmrman 是脱机备份工具(库必须关闭)。完全备份语法:`BACKUP DATABASE '<dm.ini路径>' FULL BACKUPSET '<备份集目录>';` 增量备份把 FULL 换成 INCREMENT<br><br><b>记忆钩子:</b> BACKUP DATABASE FULL BACKUPSET,杭州培训::达梦::工具
DM 逻辑备份导出全库的命令<br><br><small style='color:#888'>提示: dexp ... full=y</small>,"<b>答案:</b><br>• <code>dexp sysdba/SYSDBA file=/dm8/backup/full.dmp full=y</code><br><br><b>解释:</b><br>dexp 是 DM 的逻辑导出工具(类似 Oracle 的 exp),file= 输出文件,full=y 导整库。位置在 <DM_HOME>/bin。导入用 dimp,加 ignore=y 忽略已存在对象<br><br><b>记忆钩子:</b> dexp file= full=y",杭州培训::达梦::工具
DM 创建表空间的 SQL<br><br><small style='color:#888'>提示: DATAFILE ... SIZE ...</small>,"<b>答案:</b><br>• <code>CREATE TABLESPACE ""TBS"" DATAFILE '/dm8/data/DAMENG/TBS01.DBF' SIZE 32;</code><br><br><b>解释:</b><br>建表空间:CREATE TABLESPACE 名 DATAFILE 路径 SIZE 大小(单位 M)。表空间名加双引号防关键字冲突<br><br><b>记忆钩子:</b> DATAFILE路径 SIZE M",杭州培训::达梦::表空间
DM 给表空间扩容(加数据文件)的 SQL<br><br><small style='color:#888'>提示: ALTER ... ADD DATAFILE ...</small>,"<b>答案:</b><br>• <code>ALTER TABLESPACE ""TBS"" ADD DATAFILE '/dm8/data/DAMENG/TBS02.DBF' SIZE 32;</code><br><br><b>解释:</b><br>扩展表空间用 ADD DATAFILE 加新文件。一个表空间可有多个数据文件,但一个数据文件只属于一个表空间<br><br><b>记忆钩子:</b> ADD DATAFILE",杭州培训::达梦::表空间
DM 移动表空间数据文件到新位置的 4 步<br><br><small style='color:#888'>提示: OFFLINE → RENAME → mv → ONLINE</small>,<b>答案:</b><br>• <code>1.ALTER TABLESPACE TBS OFFLINE</code><br>• <code>2.ALTER TABLESPACE TBS RENAME DATAFILE 旧路径 TO 新路径</code><br>• <code>3.OS 上 mv 文件</code><br>• <code>4.ALTER TABLESPACE TBS ONLINE</code><br><br><b>解释:</b><br>4 步走:先离线表空间 → SQL 改路径 → OS 物理移动文件 → 上线。第 3 步 PPT 没明写但实际必做。多个数据文件每个都要 RENAME<br><br><b>记忆钩子:</b> OFFLINE-RENAME-mv-ONLINE,杭州培训::达梦::表空间
DM 调整重做日志大小的 SQL<br><br><small style='color:#888'>提示: ALTER DATABASE RESIZE LOGFILE ...</small>,"<b>答案:</b><br>• <code>ALTER DATABASE RESIZE LOGFILE 'DAMENG01.log' TO 500;</code><br><br><b>解释:</b><br>DM 默认 redo 日志 2 个文件×256M。OLTP 业务日志切换太频繁要扩大,建议 2*2048M。语法:ALTER DATABASE RESIZE LOGFILE '日志名' TO 大小(M)<br><br><b>记忆钩子:</b> RESIZE LOGFILE TO 大小",杭州培训::达梦::表空间
DM 设置表空间自动扩展上限的 SQL<br><br><small style='color:#888'>提示: AUTOEXTEND ON MAXSIZE ...</small>,"<b>答案:</b><br>• <code>ALTER TABLESPACE ""ROLL"" DATAFILE 'ROLL.DBF' AUTOEXTEND ON MAXSIZE 512000;</code><br><br><b>解释:</b><br>防 ROLL/TEMP 把磁盘吃完。AUTOEXTEND ON 启用自动扩展,MAXSIZE 设上限。TEMP 表空间还要看 dm.ini 的 TEMP_SIZE 和 TEMP_SPACE_LIMIT<br><br><b>记忆钩子:</b> AUTOEXTEND ON MAXSIZE",杭州培训::达梦::表空间
DM 查看所有表空间使用情况的视图<br><br><small style='color:#888'>提示: DBA_/V$ 系列</small>,<b>答案:</b><br>• <code>DBA_DATA_FILES</code><br>• <code>V$TABLESPACE</code><br>• <code>DBA_FREE_SPACE</code><br><br><b>解释:</b><br>3 个常用视图:DBA_DATA_FILES(数据文件)、V$TABLESPACE(动态表空间视图)、DBA_FREE_SPACE(剩余空间)。USER_TABLESPACES 看当前用户可见的表空间<br><br><b>记忆钩子:</b> DBA_DATA_FILES,杭州培训::达梦::表空间
DM 5 个预定义用户分别是什么?<br><br><small style='color:#888'>提示: 5 个 SYS 开头的</small>,"<b>答案:</b><br>• <code>SYS 系统内置(不能登录)</code><br>• <code>SYSDBA 默认 DBA</code><br>• <code>SYSAUDITOR 审计</code><br>• <code>SYSSSO 安全</code><br>• <code>SYSDBO 数据库操作员</code><br><br><b>解释:</b><br>DM 三权分立架构:SYS(不能登,系统内置) / SYSDBA(管理) / SYSAUDITOR(审计) / SYSSSO(安全策略) / SYSDBO(操作)。生产严禁应用直连 SYSDBA<br><br><b>记忆钩子:</b> SYS/SYSDBA/审计/安全/操作",杭州培训::达梦::用户权限
DM 创建用户的 SQL<br><br><small style='color:#888'>提示: CREATE USER ... IDENTIFIED BY ...</small>,"<b>答案:</b><br>• <code>CREATE USER TEST IDENTIFIED BY ""dameng123"";</code><br><br><b>解释:</b><br>建用户语法:CREATE USER 名 IDENTIFIED BY ""密码""。注意密码用双引号(区分大小写),用户名不区分大小写<br><br><b>记忆钩子:</b> IDENTIFIED BY",杭州培训::达梦::用户权限
DM 授予用户系统权限的 SQL<br><br><small style='color:#888'>提示: GRANT 权限 TO 用户</small>,"<b>答案:</b><br>• <code>GRANT CREATE TABLE TO TEST;</code><br><br><b>解释:</b><br>系统权限:GRANT 权限名 TO 用户名。常用:CREATE TABLE/VIEW/USER/ROLE/SCHEMA/TABLESPACE,ALTER DATABASE/TABLESPACE,DROP TABLESPACE<br><br><b>记忆钩子:</b> GRANT 权限 TO 用户",杭州培训::达梦::用户权限
DM 授予表的 SELECT 对象权限的 SQL<br><br><small style='color:#888'>提示: GRANT 权限 ON 模式.对象 TO 用户</small>,"<b>答案:</b><br>• <code>GRANT SELECT ON DMHR.CITY TO TEST;</code><br><br><b>解释:</b><br>对象权限:GRANT 权限 ON 模式名.对象名 TO 用户名。表的对象权限有 ALTER/DELETE/INSERT/REFERENCES/SELECT/UPDATE,过程是 EXECUTE<br><br><b>记忆钩子:</b> GRANT ON 表 TO 用户",杭州培训::达梦::用户权限
DM 解锁被锁用户的存储过程调用<br><br><small style='color:#888'>提示: SP_UNLOCK_LOGIN</small>,"<b>答案:</b><br>• <code>CALL SP_UNLOCK_LOGIN('TEST');</code><br><br><b>解释:</b><br>用户多次密码错误会被锁。解锁:管理工具右键登录名→解锁,或 SYSDBA 调 `CALL SP_UNLOCK_LOGIN('用户名')`。常因连接池配错密码反复尝试触发<br><br><b>记忆钩子:</b> SP_UNLOCK_LOGIN",杭州培训::达梦::用户权限
"DM 业务用户应该授哪个角色?(不要 DBA)<br><br><small style='color:#888'>提示: RESOURCE,不是 DBA</small>","<b>答案:</b><br>• <code>RESOURCE</code><br>• <code>可读写本用户对象</code><br>• <code>加 VTI/SOI/SVI 给运维监控权限</code><br><br><b>解释:</b><br>PPT 13 反复强调:业务用户**禁止**给 DBA 角色,默认用 RESOURCE(读写本用户对象)。监控加 VTI(V$动态视图)/SOI(SYS只读)/SVI(系统视图)。详见《DM8安全管理》<br><br><b>记忆钩子:</b> 业务用 RESOURCE",杭州培训::达梦::用户权限
DM 密码策略 PWD_POLICY 设为 31 表示什么?<br><br><small style='color:#888'>提示: 位掩码相加</small>,"<b>答案:</b><br>• <code>满足全部 5 项策略</code><br>• <code>1+2+4+8+16 = 31</code><br>• <code>禁止与用户名相同 + 长度≥6 + 至少1大写 + 至少1数字 + 至少1特殊字符</code><br><br><b>解释:</b><br>PWD_POLICY 是位掩码:1=禁与用户名同 / 2=长度≥6 / 4=有大写 / 8=有数字 / 16=有特殊符号。31=1+2+4+8+16 全开。改 dm.ini 后必须重启,且只对新建用户生效<br><br><b>记忆钩子:</b> 31=全规则",杭州培训::达梦::用户权限
判断:DM 用户名区分大小写<br><br><small style='color:#888'>提示: 用户名 vs 密码</small>,"<b>答案:</b><br>• <code>错</code><br>• <code>用户名不区分大小写</code><br>• <code>但密码区分大小写</code><br><br><b>解释:</b><br>DM 规则:用户名**不区分**大小写(SYSDBA/sysdba/SysDba 等价),但密码**严格区分**。建用户/连接时务必注意。常考易错点<br><br><b>记忆钩子:</b> 用户名忽略,密码严格",杭州培训::达梦::用户权限
DM 创建角色并授权给用户的完整 3 步 SQL<br><br><small style='color:#888'>提示: 建角色→授权角色→授角色给用户</small>,"<b>答案:</b><br>• <code>CREATE ROLE R1;</code><br>• <code>GRANT CREATE TABLE TO R1;</code><br>• <code>GRANT R1 TO TEST;</code><br><br><b>解释:</b><br>角色 = 一组权限的集合,便于批量管理。3 步:CREATE ROLE → GRANT 权限 TO 角色 → GRANT 角色 TO 用户。启用/禁用用 SP_SET_ROLE('R1', 1/0)<br><br><b>记忆钩子:</b> 建角色,授角色,给用户",杭州培训::达梦::用户权限
DM 创建模式的 SQL<br><br><small style='color:#888'>提示: CREATE SCHEMA ... AUTHORIZATION ...</small>,"<b>答案:</b><br>• <code>CREATE SCHEMA DAMENG AUTHORIZATION SYSDBA;</code><br><br><b>解释:</b><br>建模式:CREATE SCHEMA 名 AUTHORIZATION 用户。建用户时自动建同名模式;用户也可建多个模式,但一个模式只属于一个用户<br><br><b>记忆钩子:</b> AUTHORIZATION 用户",杭州培训::达梦::模式对象
